#alpha3	indicator	year	index	rank
SLE	eco	2008	nan	nan
SLE	eco	2009	nan	nan
SLE	eco	2010	nan	nan
SLE	eco	2011	nan	nan
SLE	eco	2012	nan	nan
SLE	eco	2013	nan	nan
SLE	eco	2014	nan	nan
SLE	eco	2015	nan	nan
SLE	eco	2016	nan	nan
SLE	eco	2017	nan	nan
SLE	eco	2018	0.686	62.0
SLE	eco	2019	nan	nan
SLE	eco	2020	0.713	56.0
SLE	edu	2006	nan	nan
SLE	edu	2007	nan	nan
SLE	edu	2008	nan	nan
SLE	edu	2009	nan	nan
SLE	edu	2010	nan	nan
SLE	edu	2011	nan	nan
SLE	edu	2012	nan	nan
SLE	edu	2013	nan	nan
SLE	edu	2014	nan	nan
SLE	edu	2015	nan	nan
SLE	edu	2016	nan	nan
SLE	edu	2017	nan	nan
SLE	edu	2018	0.907	128.0
SLE	edu	2019	nan	nan
SLE	edu	2020	0.86	140.0
SLE	health	2006	nan	nan
SLE	health	2007	nan	nan
SLE	health	2008	nan	nan
SLE	health	2009	nan	nan
SLE	health	2010	nan	nan
SLE	health	2011	nan	nan
SLE	health	2012	nan	nan
SLE	health	2013	nan	nan
SLE	health	2014	nan	nan
SLE	health	2015	nan	nan
SLE	health	2016	nan	nan
SLE	health	2017	nan	nan
SLE	health	2018	0.967	124.0
SLE	health	2019	nan	nan
SLE	health	2020	0.962	108.0
SLE	pol	2006	nan	nan
SLE	pol	2007	nan	nan
SLE	pol	2008	nan	nan
SLE	pol	2009	nan	nan
SLE	pol	2010	nan	nan
SLE	pol	2011	nan	nan
SLE	pol	2012	nan	nan
SLE	pol	2013	nan	nan
SLE	pol	2014	nan	nan
SLE	pol	2015	nan	nan
SLE	pol	2016	nan	nan
SLE	pol	2017	nan	nan
SLE	pol	2018	0.083	124.0
SLE	pol	2019	nan	nan
SLE	pol	2020	0.083	136.0
SLV	glob	2006	0.6836	39.0
SLV	glob	2007	0.6853	48.0
SLV	glob	2008	0.6875	58.0
SLV	glob	2009	0.6939	55.0
SLV	glob	2010	0.6596	90.0
SLV	glob	2011	0.6567	94.0
SLV	glob	2012	0.663	94.0
SLV	glob	2013	0.6609	96.0
SLV	glob	2014	0.6863	84.0
SLV	glob	2015	0.706	62.0
SLV	glob	2016	0.702	64.0
SLV	glob	2017	0.705	62.0
SLV	glob	2018	0.69	87.0
SLV	glob	2019	0.706	80.0
SLV	glob	2020	0.738	43.0
SLV	eco	2006	0.5701	73.0
SLV	eco	2007	0.5762	91.0
SLV	eco	2008	0.5632	97.0
SLV	eco	2009	0.5787	98.0
SLV	eco	2010	0.5534	102.0
SLV	eco	2011	0.5405	108.0
SLV	eco	2012	0.5427	112.0
SLV	eco	2013	0.5345	114.0
SLV	eco	2014	0.6415	89.0
SLV	eco	2015	0.639	92.0
SLV	eco	2016	0.623	95.0
SLV	eco	2017	0.634	97.0
SLV	eco	2018	0.582	121.0
SLV	eco	2019	0.59	119.0
SLV	eco	2020	0.634	106.0
SLV	edu	2006	0.988	58.0
SLV	edu	2007	0.9884	66.0
SLV	edu	2008	0.988	78.0
SLV	edu	2009	0.9875	81.0
SLV	edu	2010	0.9876	79.0
SLV	edu	2011	0.9891	72.0
SLV	edu	2012	0.9889	77.0
SLV	edu	2013	0.9886	79.0
SLV	edu	2014	0.9884	82.0
SLV	edu	2015	0.991	78.0
SLV	edu	2016	0.991	73.0
SLV	edu	2017	0.992	67.0
SLV	edu	2018	0.992	75.0
SLV	edu	2019	0.992	75.0
SLV	edu	2020	0.992	77.0
SLV	health	2006	0.9796	1.0
SLV	health	2007	0.9796	1.0
SLV	health	2008	0.9796	1.0
SLV	health	2009	0.9796	1.0
SLV	health	2010	0.9796	1.0
SLV	health	2011	0.9796	1.0
SLV	health	2012	0.9796	1.0
SLV	health	2013	0.9796	1.0
SLV	health	2014	0.9796	1.0
SLV	health	2015	0.98	1.0
SLV	health	2016	0.98	1.0
SLV	health	2017	0.98	1.0
SLV	health	2018	0.98	1.0
SLV	health	2019	0.98	1.0
SLV	health	2020	0.964	1.0
SLV	pol	2006	0.197	24.0
SLV	pol	2007	0.197	26.0
SLV	pol	2008	0.2194	32.0
SLV	pol	2009	0.23	32.0
SLV	pol	2010	0.1178	73.0
SLV	pol	2011	0.1176	72.0
SLV	pol	2012	0.1409	66.0
SLV	pol	2013	0.1409	70.0
SLV	pol	2014	0.1358	80.0
SLV	pol	2015	0.214	49.0
SLV	pol	2016	0.214	52.0
SLV	pol	2017	0.214	56.0
SLV	pol	2018	0.206	57.0
SLV	pol	2019	0.262	47.0
SLV	pol	2020	0.347	35.0
SRB	glob	2006	nan	nan
SRB	glob	2007	nan	nan
SRB	glob	2008	nan	nan
SRB	glob	2009	nan	nan
SRB	glob	2010	nan	nan
SRB	glob	2011	nan	nan
SRB	glob	2012	0.7037	50.0
SRB	glob	2013	0.7116	42.0
SRB	glob	2014	0.7086	54.0
SRB	glob	2015	0.72	45.0
SRB	glob	2016	0.72	48.0
SRB	glob	2017	0.727	40.0
SRB	glob	2018	0.73	38.0
SRB	glob	2019	0.736	39.0
SRB	glob	2020	0.78	19.0
SRB	eco	2006	nan	nan
SRB	eco	2007	nan	nan
SRB	eco	2008	nan	nan
SRB	eco	2009	nan	nan
SRB	eco	2010	nan	nan
SRB	eco	2011	nan	nan
SRB	eco	2012	0.6596	67.0
SRB	eco	2013	0.6791	59.0
SRB	eco	2014	0.6704	67.0
SRB	eco	2015	0.669	74.0
SRB	eco	2016	0.67	70.0
SRB	eco	2017	0.67	72.0
SRB	eco	2018	0.672	76.0
SRB	eco	2019	0.7	62.0
SRB	eco	2020	0.716	54.0
SRB	edu	2006	nan	nan
SRB	edu	2007	nan	nan
SRB	edu	2008	nan	nan
SRB	edu	2009	nan	nan
SRB	edu	2010	nan	nan
SRB	edu	2011	nan	nan
SRB	edu	2012	0.9927	61.0
SRB	edu	2013	0.994	55.0
SRB	edu	2014	0.9954	54.0
SRB	edu	2015	0.996	52.0
SRB	edu	2016	0.996	49.0
SRB	edu	2017	0.997	47.0
SRB	edu	2018	0.998	51.0
SRB	edu	2019	0.997	53.0
SRB	edu	2020	0.998	52.0
SRB	health	2006	nan	nan
SRB	health	2007	nan	nan
SRB	health	2008	nan	nan
SRB	health	2009	nan	nan
SRB	health	2010	nan	nan
SRB	health	2011	nan	nan
SRB	health	2012	0.9703	91.0
SRB	health	2013	0.9642	111.0
SRB	health	2014	0.973	74.0
SRB	health	2015	0.973	79.0
SRB	health	2016	0.973	76.0
SRB	health	2017	0.98	1.0
SRB	health	2018	0.98	1.0
SRB	health	2019	0.971	99.0
SRB	health	2020	0.98	89.0
SRB	pol	2006	nan	nan
SRB	pol	2007	nan	nan
SRB	pol	2008	nan	nan
SRB	pol	2009	nan	nan
SRB	pol	2010	nan	nan
SRB	pol	2011	nan	nan
SRB	pol	2012	0.1921	40.0
SRB	pol	2013	0.2089	39.0
SRB	pol	2014	0.1957	51.0
SRB	pol	2015	0.242	43.0
SRB	pol	2016	0.242	42.0
SRB	pol	2017	0.262	38.0
SRB	pol	2018	0.272	37.0
SRB	pol	2019	0.276	41.0
SRB	pol	2020	0.437	21.0
SUR	glob	2006	nan	nan
SUR	glob	2007	0.6794	56.0
SUR	glob	2008	0.6674	79.0
SUR	glob	2009	0.6726	78.0
SUR	glob	2010	0.6407	102.0
SUR	glob	2011	0.6395	104.0
SUR	glob	2012	0.6409	106.0
SUR	glob	2013	0.6369	110.0
SUR	glob	2014	0.6504	109.0
SUR	glob	2015	0.678	94.0
SUR	glob	2016	0.679	95.0
SUR	glob	2017	0.689	86.0
SUR	glob	2018	0.695	79.0
SUR	glob	2019	0.707	77.0
SUR	glob	2020	0.729	51.0
SUR	eco	2006	nan	nan
SUR	eco	2007	0.6169	73.0
SUR	eco	2008	0.5507	101.0
SUR	eco	2009	0.5714	101.0
SUR	eco	2010	0.4495	123.0
SUR	eco	2011	0.5084	114.0
SUR	eco	2012	0.5144	115.0
SUR	eco	2013	0.4986	119.0
SUR	eco	2014	0.5688	115.0
SUR	eco	2015	0.616	103.0
SUR	eco	2016	0.617	100.0
SUR	eco	2017	0.618	105.0
SUR	eco	2018	0.638	93.0
SUR	eco	2019	0.635	99.0
SUR	eco	2020	0.703	67.0
SUR	edu	2006	nan	nan
SUR	edu	2007	0.9887	64.0
SUR	edu	2008	0.9905	70.0
SUR	edu	2009	0.9904	74.0
SUR	edu	2010	0.9852	85.0
SUR	edu	2011	0.9911	62.0
SUR	edu	2012	0.9973	37.0
SUR	edu	2013	0.9973	39.0
SUR	edu	2014	0.9973	45.0
SUR	edu	2015	0.998	45.0
SUR	edu	2016	0.997	44.0
SUR	edu	2017	0.991	73.0
SUR	edu	2018	0.991	77.0
SUR	edu	2019	0.993	68.0
SUR	edu	2020	0.993	71.0
SUR	health	2006	nan	nan
SUR	health	2007	0.973	74.0
SUR	health	2008	0.973	76.0
SUR	health	2009	0.973	80.0
SUR	health	2010	0.9742	70.0
SUR	health	2011	0.9742	70.0
SUR	health	2012	0.9796	1.0
SUR	health	2013	0.9796	1.0
SUR	health	2014	0.9796	1.0
SUR	health	2015	0.98	1.0
SUR	health	2016	0.98	1.0
SUR	health	2017	0.972	91.0
SUR	health	2018	0.973	87.0
SUR	health	2019	0.967	125.0
SUR	health	2020	0.965	90.0
SUR	pol	2006	nan	nan
SUR	pol	2007	0.1391	46.0
SUR	pol	2008	0.1555	49.0
SUR	pol	2009	0.1555	51.0
SUR	pol	2010	0.1539	53.0
SUR	pol	2011	0.0843	95.0
SUR	pol	2012	0.0723	107.0
SUR	pol	2013	0.0723	110.0
SUR	pol	2014	0.0558	131.0
SUR	pol	2015	0.12	90.0
SUR	pol	2016	0.12	91.0
SUR	pol	2017	0.177	71.0
SUR	pol	2018	0.177	71.0
SUR	pol	2019	0.232	56.0
SUR	pol	2020	0.252	56.0
SVK	glob	2006	0.6757	50.0
SVK	glob	2007	0.6797	54.0
SVK	glob	2008	0.6824	64.0
SVK	glob	2009	0.6845	68.0
SVK	glob	2010	0.6778	71.0
SVK	glob	2011	0.6797	72.0
SVK	glob	2012	0.6824	70.0
SVK	glob	2013	0.6857	74.0
SVK	glob	2014	0.6806	90.0
SVK	glob	2015	0.675	97.0
SVK	glob	2016	0.679	94.0
SVK	glob	2017	0.694	74.0
SVK	glob	2018	0.693	83.0
SVK	glob	2019	0.718	63.0
SVK	glob	2020	0.712	77.0
SVK	eco	2006	0.6504	43.0
SVK	eco	2007	0.6666	50.0
SVK	eco	2008	0.638	66.0
SVK	eco	2009	0.6464	68.0
SVK	eco	2010	0.6375	70.0
SVK	eco	2011	0.6335	73.0
SVK	eco	2012	0.6282	82.0
SVK	eco	2013	0.635	86.0
SVK	eco	2014	0.6431	88.0
SVK	eco	2015	0.638	93.0
SVK	eco	2016	0.648	86.0
SVK	eco	2017	0.662	79.0
SVK	eco	2018	0.657	83.0
SVK	eco	2019	0.663	83.0
SVK	eco	2020	0.682	80.0
SVK	edu	2006	0.9952	33.0
SVK	edu	2007	0.9952	37.0
SVK	edu	2008	1.0	1.0
SVK	edu	2009	1.0	1.0
SVK	edu	2010	1.0	1.0
SVK	edu	2011	1.0	1.0
SVK	edu	2012	1.0	1.0
SVK	edu	2013	1.0	1.0
SVK	edu	2014	1.0	1.0
SVK	edu	2015	1.0	1.0
SVK	edu	2016	1.0	1.0
SVK	edu	2017	1.0	1.0
SVK	edu	2018	1.0	1.0
SVK	edu	2019	1.0	1.0
SVK	edu	2020	1.0	1.0
SVK	health	2006	0.9796	1.0
SVK	health	2007	0.9796	1.0
SVK	health	2008	0.9796	1.0
SVK	health	2009	0.9796	1.0
SVK	health	2010	0.9796	1.0
SVK	health	2011	0.9796	1.0
SVK	health	2012	0.9796	1.0
SVK	health	2013	0.9796	1.0
SVK	health	2014	0.973	74.0
SVK	health	2015	0.973	79.0
SVK	health	2016	0.973	76.0
SVK	health	2017	0.98	1.0
SVK	health	2018	0.98	1.0
SVK	health	2019	0.98	1.0
SVK	health	2020	0.978	1.0
SVK	pol	2006	0.0774	77.0
SVK	pol	2007	0.0774	86.0
SVK	pol	2008	0.1121	71.0
SVK	pol	2009	0.1121	75.0
SVK	pol	2010	0.0941	89.0
SVK	pol	2011	0.1059	79.0
SVK	pol	2012	0.122	80.0
SVK	pol	2013	0.1284	77.0
SVK	pol	2014	0.1061	100.0
SVK	pol	2015	0.087	115.0
SVK	pol	2016	0.093	110.0
SVK	pol	2017	0.135	89.0
SVK	pol	2018	0.135	91.0
SVK	pol	2019	0.231	58.0
SVK	pol	2020	0.184	82.0
SVN	glob	2006	0.6745	51.0
SVN	glob	2007	0.6842	49.0
SVN	glob	2008	0.6937	51.0
SVN	glob	2009	0.6982	52.0
SVN	glob	2010	0.7047	42.0
SVN	glob	2011	0.7041	41.0
SVN	glob	2012	0.7132	38.0
SVN	glob	2013	0.7155	38.0
SVN	glob	2014	0.7443	23.0
SVN	glob	2015	0.784	9.0
SVN	glob	2016	0.786	8.0
SVN	glob	2017	0.805	7.0
SVN	glob	2018	0.784	11.0
SVN	glob	2019	0.743	36.0
SVN	glob	2020	0.741	41.0
SVN	eco	2006	0.6668	34.0
SVN	eco	2007	0.7049	27.0
SVN	eco	2008	0.7079	31.0
SVN	eco	2009	0.7211	31.0
SVN	eco	2010	0.7229	32.0
SVN	eco	2011	0.7205	34.0
SVN	eco	2012	0.7139	41.0
SVN	eco	2013	0.7189	43.0
SVN	eco	2014	0.7827	22.0
SVN	eco	2015	0.778	24.0
SVN	eco	2016	0.784	19.0
SVN	eco	2017	0.801	13.0
SVN	eco	2018	0.795	15.0
SVN	eco	2019	0.797	12.0
SVN	eco	2020	0.803	15.0
SVN	edu	2006	0.9987	20.0
SVN	edu	2007	0.9994	18.0
SVN	edu	2008	0.9979	36.0
SVN	edu	2009	0.998	36.0
SVN	edu	2010	0.9977	36.0
SVN	edu	2011	0.9977	36.0
SVN	edu	2012	0.9981	33.0
SVN	edu	2013	0.9999	26.0
SVN	edu	2014	0.9999	27.0
SVN	edu	2015	1.0	29.0
SVN	edu	2016	1.0	25.0
SVN	edu	2017	1.0	1.0
SVN	edu	2018	1.0	29.0
SVN	edu	2019	1.0	27.0
SVN	edu	2020	1.0	28.0
SVN	health	2006	0.973	71.0
SVN	health	2007	0.973	74.0
SVN	health	2008	0.973	76.0
SVN	health	2009	0.973	80.0
SVN	health	2010	0.9755	63.0
SVN	health	2011	0.9755	64.0
SVN	health	2012	0.973	78.0
SVN	health	2013	0.973	75.0
SVN	health	2014	0.973	74.0
SVN	health	2015	0.973	79.0
SVN	health	2016	0.973	76.0
SVN	health	2017	0.98	1.0
SVN	health	2018	0.98	1.0
SVN	health	2019	0.98	1.0
SVN	health	2020	0.979	49.0
SVN	pol	2006	0.0597	88.0
SVN	pol	2007	0.0597	99.0
SVN	pol	2008	0.096	85.0
SVN	pol	2009	0.1005	87.0
SVN	pol	2010	0.1229	70.0
SVN	pol	2011	0.1227	71.0
SVN	pol	2012	0.1677	50.0
SVN	pol	2013	0.1702	54.0
SVN	pol	2014	0.2214	43.0
SVN	pol	2015	0.385	16.0
SVN	pol	2016	0.385	18.0
SVN	pol	2017	0.44	11.0
SVN	pol	2018	0.361	22.0
SVN	pol	2019	0.196	71.0
SVN	pol	2020	0.184	83.0
SWE	glob	2006	0.8133	1.0
SWE	glob	2007	0.8146	1.0
SWE	glob	2008	0.8139	3.0
SWE	glob	2009	0.8139	4.0
SWE	glob	2010	0.8024	4.0
SWE	glob	2011	0.8044	4.0
SWE	glob	2012	0.8159	4.0
SWE	glob	2013	0.8129	4.0
SWE	glob	2014	0.8165	4.0
SWE	glob	2015	0.823	4.0
SWE	glob	2016	0.815	4.0
SWE	glob	2017	0.816	5.0
SWE	glob	2018	0.822	3.0
SWE	glob	2019	0.82	4.0
SWE	glob	2020	0.823	5.0
SWE	eco	2006	0.7313	9.0
SWE	eco	2007	0.7613	6.0
SWE	eco	2008	0.7842	5.0
SWE	eco	2009	0.7851	6.0
SWE	eco	2010	0.7695	11.0
SWE	eco	2011	0.7933	7.0
SWE	eco	2012	0.7957	10.0
SWE	eco	2013	0.7829	14.0
SWE	eco	2014	0.7989	15.0
SWE	eco	2015	0.836	4.0
SWE	eco	2016	0.802	11.0
SWE	eco	2017	0.809	12.0
SWE	eco	2018	0.808	9.0
SWE	eco	2019	0.79	16.0
SWE	eco	2020	0.81	11.0
SWE	edu	2006	0.9986	22.0
SWE	edu	2007	0.9986	27.0
SWE	edu	2008	0.9987	33.0
SWE	edu	2009	0.9977	39.0
SWE	edu	2010	0.9964	41.0
SWE	edu	2011	0.9957	41.0
SWE	edu	2012	0.9969	39.0
SWE	edu	2013	0.9977	38.0
SWE	edu	2014	0.9974	43.0
SWE	edu	2015	0.996	54.0
SWE	edu	2016	0.999	36.0
SWE	edu	2017	0.999	37.0
SWE	edu	2018	0.998	52.0
SWE	edu	2019	0.996	59.0
SWE	edu	2020	0.996	61.0
SWE	health	2006	0.9731	70.0
SWE	health	2007	0.9735	73.0
SWE	health	2008	0.9735	75.0
SWE	health	2009	0.9735	79.0
SWE	health	2010	0.9729	80.0
SWE	health	2011	0.9729	82.0
SWE	health	2012	0.9735	73.0
SWE	health	2013	0.9735	69.0
SWE	health	2014	0.9694	100.0
SWE	health	2015	0.974	71.0
SWE	health	2016	0.974	69.0
SWE	health	2017	0.969	112.0
SWE	health	2018	0.969	115.0
SWE	health	2019	0.969	117.0
SWE	health	2020	0.977	133.0
SWE	pol	2006	0.5501	1.0
SWE	pol	2007	0.5252	1.0
SWE	pol	2008	0.4994	4.0
SWE	pol	2009	0.4994	4.0
SWE	pol	2010	0.4706	4.0
SWE	pol	2011	0.4557	4.0
SWE	pol	2012	0.4976	4.0
SWE	pol	2013	0.4976	4.0
SWE	pol	2014	0.5005	5.0
SWE	pol	2015	0.486	5.0
SWE	pol	2016	0.486	6.0
SWE	pol	2017	0.486	8.0
SWE	pol	2018	0.512	7.0
SWE	pol	2019	0.525	9.0
SWE	pol	2020	0.522	9.0
SWZ	glob	2006	nan	nan
SWZ	glob	2007	nan	nan
SWZ	glob	2008	nan	nan
SWZ	glob	2009	nan	nan
SWZ	glob	2010	nan	nan
SWZ	glob	2011	nan	nan
SWZ	glob	2012	nan	nan
SWZ	glob	2013	nan	nan
SWZ	glob	2014	0.6772	92.0
SWZ	glob	2015	0.67	102.0
SWZ	glob	2016	0.665	107.0
SWZ	glob	2017	0.67	105.0
SWZ	glob	2018	nan	nan
SWZ	glob	2019	nan	nan
SWZ	glob	2020	nan	nan
SWZ	eco	2006	nan	nan
SWZ	eco	2007	nan	nan
SWZ	eco	2008	nan	nan
SWZ	eco	2009	nan	nan
SWZ	eco	2010	nan	nan
SWZ	eco	2011	nan	nan
SWZ	eco	2012	nan	nan
SWZ	eco	2013	nan	nan
SWZ	eco	2014	0.6239	99.0
SWZ	eco	2015	0.608	107.0
SWZ	eco	2016	0.595	109.0
SWZ	eco	2017	0.595	112.0
SWZ	eco	2018	nan	nan
SWZ	eco	2019	nan	nan
SWZ	eco	2020	nan	nan
SWZ	edu	2006	nan	nan
SWZ	edu	2007	nan	nan
SWZ	edu	2008	nan	nan
SWZ	edu	2009	nan	nan
SWZ	edu	2010	nan	nan
SWZ	edu	2011	nan	nan
SWZ	edu	2012	nan	nan
SWZ	edu	2013	nan	nan
SWZ	edu	2014	0.9967	47.0
SWZ	edu	2015	1.0	1.0
SWZ	edu	2016	0.997	46.0
SWZ	edu	2017	0.995	59.0
SWZ	edu	2018	nan	nan
SWZ	edu	2019	nan	nan
SWZ	edu	2020	nan	nan
SWZ	health	2006	nan	nan
SWZ	health	2007	nan	nan
SWZ	health	2008	nan	nan
SWZ	health	2009	nan	nan
SWZ	health	2010	nan	nan
SWZ	health	2011	nan	nan
SWZ	health	2012	nan	nan
SWZ	health	2013	nan	nan
SWZ	health	2014	0.9796	1.0
SWZ	health	2015	0.961	133.0
SWZ	health	2016	0.961	132.0
SWZ	health	2017	0.98	1.0
SWZ	health	2018	nan	nan
SWZ	health	2019	nan	nan
SWZ	health	2020	nan	nan
SWZ	pol	2006	nan	nan
SWZ	pol	2007	nan	nan
SWZ	pol	2008	nan	nan
SWZ	pol	2009	nan	nan
SWZ	pol	2010	nan	nan
SWZ	pol	2011	nan	nan
SWZ	pol	2012	nan	nan
SWZ	pol	2013	nan	nan
SWZ	pol	2014	0.1086	99.0
SWZ	pol	2015	0.109	100.0
SWZ	pol	2016	0.109	100.0
SWZ	pol	2017	0.109	102.0
SWZ	pol	2018	nan	nan
SWZ	pol	2019	nan	nan
SWZ	pol	2020	nan	nan
SYR	glob	2006	nan	nan
SYR	glob	2007	0.6216	103.0
SYR	glob	2008	0.6181	107.0
SYR	glob	2009	0.6072	121.0
SYR	glob	2010	0.5926	124.0
SYR	glob	2011	0.5896	124.0
SYR	glob	2012	0.5626	132.0
SYR	glob	2013	0.5661	133.0
SYR	glob	2014	0.5775	139.0
SYR	glob	2015	0.568	143.0
SYR	glob	2016	0.567	142.0
SYR	glob	2017	0.568	142.0
SYR	glob	2018	0.568	146.0
SYR	glob	2019	0.567	150.0
SYR	glob	2020	0.568	152.0
SYR	eco	2006	nan	nan
SYR	eco	2007	0.524	104.0
SYR	eco	2008	0.5084	107.0
SYR	eco	2009	0.4609	120.0
SYR	eco	2010	0.398	130.0
SYR	eco	2011	0.409	129.0
SYR	eco	2012	0.2743	135.0
SYR	eco	2013	0.2508	136.0
SYR	eco	2014	0.2975	142.0
SYR	eco	2015	0.279	144.0
SYR	eco	2016	0.273	144.0
SYR	eco	2017	0.274	144.0
SYR	eco	2018	0.273	148.0
SYR	eco	2019	0.249	152.0
SYR	eco	2020	0.285	153.0
SYR	edu	2006	nan	nan
SYR	edu	2007	0.9274	99.0
SYR	edu	2008	0.9275	101.0
SYR	edu	2009	0.9315	104.0
SYR	edu	2010	0.9363	104.0
SYR	edu	2011	0.9135	109.0
SYR	edu	2012	0.9306	107.0
SYR	edu	2013	0.9682	96.0
SYR	edu	2014	0.967	101.0
SYR	edu	2015	0.965	103.0
SYR	edu	2016	0.963	103.0
SYR	edu	2017	0.956	110.0
SYR	edu	2018	0.955	113.0
SYR	edu	2019	0.953	117.0
SYR	edu	2020	0.953	118.0
SYR	health	2006	nan	nan
SYR	health	2007	0.9761	63.0
SYR	health	2008	0.9761	65.0
SYR	health	2009	0.9761	68.0
SYR	health	2010	0.9756	60.0
SYR	health	2011	0.9756	61.0
SYR	health	2012	0.9756	61.0
SYR	health	2013	0.9756	58.0
SYR	health	2014	0.9791	37.0
SYR	health	2015	0.97	102.0
SYR	health	2016	0.97	101.0
SYR	health	2017	0.98	1.0
SYR	health	2018	0.98	1.0
SYR	health	2019	0.98	1.0
SYR	health	2020	0.944	115.0
SYR	pol	2006	nan	nan
SYR	pol	2007	0.0589	100.0
SYR	pol	2008	0.0603	112.0
SYR	pol	2009	0.0603	116.0
SYR	pol	2010	0.0603	107.0
SYR	pol	2011	0.0603	110.0
SYR	pol	2012	0.0697	111.0
SYR	pol	2013	0.0697	112.0
SYR	pol	2014	0.0662	126.0
SYR	pol	2015	0.059	130.0
SYR	pol	2016	0.063	130.0
SYR	pol	2017	0.063	130.0
SYR	pol	2018	0.063	135.0
SYR	pol	2019	0.085	130.0
SYR	pol	2020	0.067	142.0
TCD	glob	2006	0.5246	113.0
TCD	glob	2007	0.5381	127.0
TCD	glob	2008	0.529	129.0
TCD	glob	2009	0.5417	133.0
TCD	glob	2010	0.533	133.0
TCD	glob	2011	0.5334	134.0
TCD	glob	2012	0.5594	133.0
TCD	glob	2013	0.5588	134.0
TCD	glob	2014	0.5764	140.0
TCD	glob	2015	0.58	142.0
TCD	glob	2016	0.587	140.0
TCD	glob	2017	0.575	141.0
TCD	glob	2018	0.58	145.0
TCD	glob	2019	0.596	147.0
TCD	glob	2020	0.593	148.0
TCD	eco	2006	0.6011	65.0
TCD	eco	2007	0.6523	58.0
TCD	eco	2008	0.6028	81.0
TCD	eco	2009	0.6474	66.0
TCD	eco	2010	0.6265	77.0
TCD	eco	2011	0.593	98.0
TCD	eco	2012	0.6772	56.0
TCD	eco	2013	0.6547	75.0
TCD	eco	2014	0.6645	70.0
TCD	eco	2015	0.666	77.0
TCD	eco	2016	0.667	74.0
TCD	eco	2017	0.667	77.0
TCD	eco	2018	0.677	71.0
TCD	eco	2019	0.682	71.0
TCD	eco	2020	0.693	73.0
TCD	edu	2006	0.4678	115.0
TCD	edu	2007	0.4699	128.0
TCD	edu	2008	0.4683	130.0
TCD	edu	2009	0.4743	134.0
TCD	edu	2010	0.5091	134.0
TCD	edu	2011	0.5158	135.0
TCD	edu	2012	0.5197	135.0
TCD	edu	2013	0.5311	135.0
TCD	edu	2014	0.5743	142.0
TCD	edu	2015	0.591	145.0
TCD	edu	2016	0.618	144.0
TCD	edu	2017	0.572	144.0
TCD	edu	2018	0.575	149.0
TCD	edu	2019	0.589	153.0
TCD	edu	2020	0.589	155.0
TCD	health	2006	0.9764	56.0
TCD	health	2007	0.9765	60.0
TCD	health	2008	0.9765	62.0
TCD	health	2009	0.9765	65.0
TCD	health	2010	0.9612	110.0
TCD	health	2011	0.9612	111.0
TCD	health	2012	0.9612	111.0
TCD	health	2013	0.9612	112.0
TCD	health	2014	0.9683	103.0
TCD	health	2015	0.968	112.0
TCD	health	2016	0.968	111.0
TCD	health	2017	0.974	73.0
TCD	health	2018	0.971	101.0
TCD	health	2019	0.971	102.0
TCD	health	2020	0.961	81.0
TCD	pol	2006	0.0537	91.0
TCD	pol	2007	0.0537	102.0
TCD	pol	2008	0.0685	105.0
TCD	pol	2009	0.0685	106.0
TCD	pol	2010	0.0352	122.0
TCD	pol	2011	0.0638	107.0
TCD	pol	2012	0.0796	102.0
TCD	pol	2013	0.0883	102.0
TCD	pol	2014	0.0983	106.0
TCD	pol	2015	0.093	112.0
TCD	pol	2016	0.093	111.0
TCD	pol	2017	0.087	120.0
TCD	pol	2018	0.097	118.0
TCD	pol	2019	0.141	100.0
TCD	pol	2020	0.118	119.0
TGO	glob	2006	nan	nan
TGO	glob	2007	nan	nan
TGO	glob	2008	nan	nan
TGO	glob	2009	nan	nan
TGO	glob	2010	nan	nan
TGO	glob	2011	nan	nan
TGO	glob	2012	nan	nan
TGO	glob	2013	nan	nan
TGO	glob	2014	nan	nan
TGO	glob	2015	nan	nan
TGO	glob	2016	nan	nan
TGO	glob	2017	nan	nan
TGO	glob	2018	0.618	134.0
TGO	glob	2019	0.615	140.0
TGO	glob	2020	0.683	105.0
TGO	eco	2006	nan	nan
TGO	eco	2007	nan	nan
TGO	eco	2008	nan	nan
TGO	eco	2009	nan	nan
TGO	eco	2010	nan	nan
TGO	eco	2011	nan	nan
TGO	eco	2012	nan	nan
TGO	eco	2013	nan	nan
TGO	eco	2014	nan	nan
TGO	eco	2015	nan	nan
TGO	eco	2016	nan	nan
TGO	eco	2017	nan	nan
TGO	eco	2018	0.61	108.0
TGO	eco	2019	0.608	110.0
TGO	eco	2020	0.787	21.0
TGO	edu	2006	nan	nan
TGO	edu	2007	nan	nan
TGO	edu	2008	nan	nan
TGO	edu	2009	nan	nan
TGO	edu	2010	nan	nan
TGO	edu	2011	nan	nan
TGO	edu	2012	nan	nan
TGO	edu	2013	nan	nan
TGO	edu	2014	nan	nan
TGO	edu	2015	nan	nan
TGO	edu	2016	nan	nan
TGO	edu	2017	nan	nan
TGO	edu	2018	0.771	142.0
TGO	edu	2019	0.778	146.0
TGO	edu	2020	0.782	147.0
TGO	health	2006	nan	nan
TGO	health	2007	nan	nan
TGO	health	2008	nan	nan
TGO	health	2009	nan	nan
TGO	health	2010	nan	nan
TGO	health	2011	nan	nan
TGO	health	2012	nan	nan
TGO	health	2013	nan	nan
